workerid,trial_type,response,error,order,type,id,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,feedback,assignments,workerid,creationtime,Answer.condition,deadline,viewhit,keywords,assignmentduration,title,assignmentapprovaltime,Answer.catch_trials,reject,assignmentstatus,hitlifetime,numpending,description,assignmentid,assignmentaccepttime,numavailable,numcomplete,assignmentsubmittime,annotation,reviewstatus,autoapprovaltime,Answer.time_in_minutes,hitstatus,autoapprovaldelay,hittypeid,assignmentrejecttime,reward,hitid
25,"""practice_trial""",1,false,2,"""filler""","""high_right""","""English""","""2""","""Male""","""28""","""""","""Perceptions of implied meanings""","""Yes""",""".25""","""2""","""Linux""",1080,1920,"""Chrome""","""""","""90""",25,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""36H9ULYP63TR0V87VGX3WLORBWSFJW""","""Thu Jun 21 10:58:24 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:02 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:02 CDT 2018""","""2.2532666666666668""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
25,"""one_slider""",0.78,NA,3,"""prime""","""birthday""","""English""","""2""","""Male""","""28""","""""","""Perceptions of implied meanings""","""Yes""",""".25""","""2""","""Linux""",1080,1920,"""Chrome""","""""","""90""",25,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""36H9ULYP63TR0V87VGX3WLORBWSFJW""","""Thu Jun 21 10:58:24 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:02 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:02 CDT 2018""","""2.2532666666666668""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
25,"""one_slider""",0.87,NA,4,"""prime""","""party""","""English""","""2""","""Male""","""28""","""""","""Perceptions of implied meanings""","""Yes""",""".25""","""2""","""Linux""",1080,1920,"""Chrome""","""""","""90""",25,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""36H9ULYP63TR0V87VGX3WLORBWSFJW""","""Thu Jun 21 10:58:24 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:02 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:02 CDT 2018""","""2.2532666666666668""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
25,"""one_slider""",1,NA,5,"""prime""","""dealership""","""English""","""2""","""Male""","""28""","""""","""Perceptions of implied meanings""","""Yes""",""".25""","""2""","""Linux""",1080,1920,"""Chrome""","""""","""90""",25,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""36H9ULYP63TR0V87VGX3WLORBWSFJW""","""Thu Jun 21 10:58:24 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:02 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:02 CDT 2018""","""2.2532666666666668""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
25,"""one_slider""",0.63,NA,6,"""prime""","""mail""","""English""","""2""","""Male""","""28""","""""","""Perceptions of implied meanings""","""Yes""",""".25""","""2""","""Linux""",1080,1920,"""Chrome""","""""","""90""",25,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""36H9ULYP63TR0V87VGX3WLORBWSFJW""","""Thu Jun 21 10:58:24 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:02 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:02 CDT 2018""","""2.2532666666666668""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
25,"""one_slider""",1,NA,7,"""crit""","""inherit""","""English""","""2""","""Male""","""28""","""""","""Perceptions of implied meanings""","""Yes""",""".25""","""2""","""Linux""",1080,1920,"""Chrome""","""""","""90""",25,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""36H9ULYP63TR0V87VGX3WLORBWSFJW""","""Thu Jun 21 10:58:24 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:02 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:02 CDT 2018""","""2.2532666666666668""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
26,"""practice_trial""",0.03,false,1,"""filler""","""low_right""","""english""","""2""","""Male""","""27""","""no""","""Word meanings""","""No""",""".30""","""3""","""Mac""",800,1280,"""Safari""","""""","""90""",26,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3WRFBPLXRBNS39JZQJOTOJGBHQS3NF""","""Thu Jun 21 10:58:46 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:20 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:20 CDT 2018""","""0.9416666666666667""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
26,"""practice_trial""",1,false,2,"""filler""","""high_right""","""english""","""2""","""Male""","""27""","""no""","""Word meanings""","""No""",""".30""","""3""","""Mac""",800,1280,"""Safari""","""""","""90""",26,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3WRFBPLXRBNS39JZQJOTOJGBHQS3NF""","""Thu Jun 21 10:58:46 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:20 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:20 CDT 2018""","""0.9416666666666667""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
26,"""one_slider""",1,NA,3,"""prime""","""dealership""","""english""","""2""","""Male""","""27""","""no""","""Word meanings""","""No""",""".30""","""3""","""Mac""",800,1280,"""Safari""","""""","""90""",26,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3WRFBPLXRBNS39JZQJOTOJGBHQS3NF""","""Thu Jun 21 10:58:46 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:20 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:20 CDT 2018""","""0.9416666666666667""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
26,"""one_slider""",1,NA,4,"""prime""","""mail""","""english""","""2""","""Male""","""27""","""no""","""Word meanings""","""No""",""".30""","""3""","""Mac""",800,1280,"""Safari""","""""","""90""",26,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3WRFBPLXRBNS39JZQJOTOJGBHQS3NF""","""Thu Jun 21 10:58:46 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:20 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:20 CDT 2018""","""0.9416666666666667""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
26,"""one_slider""",0.99,NA,5,"""prime""","""birthday""","""english""","""2""","""Male""","""27""","""no""","""Word meanings""","""No""",""".30""","""3""","""Mac""",800,1280,"""Safari""","""""","""90""",26,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3WRFBPLXRBNS39JZQJOTOJGBHQS3NF""","""Thu Jun 21 10:58:46 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:20 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:20 CDT 2018""","""0.9416666666666667""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
26,"""one_slider""",1,NA,6,"""prime""","""party""","""english""","""2""","""Male""","""27""","""no""","""Word meanings""","""No""",""".30""","""3""","""Mac""",800,1280,"""Safari""","""""","""90""",26,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3WRFBPLXRBNS39JZQJOTOJGBHQS3NF""","""Thu Jun 21 10:58:46 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:20 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:20 CDT 2018""","""0.9416666666666667""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
26,"""one_slider""",1,NA,7,"""crit""","""inherit""","""english""","""2""","""Male""","""27""","""no""","""Word meanings""","""No""",""".30""","""3""","""Mac""",800,1280,"""Safari""","""""","""90""",26,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3WRFBPLXRBNS39JZQJOTOJGBHQS3NF""","""Thu Jun 21 10:58:46 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:20 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:20 CDT 2018""","""0.9416666666666667""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
27,"""practice_trial""",0.49,false,1,"""filler""","""low_right""","""english and vietnamese""","""2""","""Male""","""32""","""no""","""perception of a hit about language""","""Yes""","""0.4""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",27,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""34S6N1K2ZWIH9HNDTRXGFLDWV0ALH2""","""Thu Jun 21 11:00:29 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:26 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:26 CDT 2018""","""1.7648333333333332""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
27,"""practice_trial""",0.69,false,2,"""filler""","""high_right""","""english and vietnamese""","""2""","""Male""","""32""","""no""","""perception of a hit about language""","""Yes""","""0.4""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",27,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""34S6N1K2ZWIH9HNDTRXGFLDWV0ALH2""","""Thu Jun 21 11:00:29 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:26 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:26 CDT 2018""","""1.7648333333333332""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
27,"""one_slider""",0.48,NA,3,"""prime""","""party""","""english and vietnamese""","""2""","""Male""","""32""","""no""","""perception of a hit about language""","""Yes""","""0.4""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",27,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""34S6N1K2ZWIH9HNDTRXGFLDWV0ALH2""","""Thu Jun 21 11:00:29 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:26 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:26 CDT 2018""","""1.7648333333333332""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
27,"""one_slider""",0.69,NA,4,"""prime""","""dealership""","""english and vietnamese""","""2""","""Male""","""32""","""no""","""perception of a hit about language""","""Yes""","""0.4""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",27,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""34S6N1K2ZWIH9HNDTRXGFLDWV0ALH2""","""Thu Jun 21 11:00:29 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:26 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:26 CDT 2018""","""1.7648333333333332""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
27,"""one_slider""",0.72,NA,5,"""prime""","""birthday""","""english and vietnamese""","""2""","""Male""","""32""","""no""","""perception of a hit about language""","""Yes""","""0.4""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",27,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""34S6N1K2ZWIH9HNDTRXGFLDWV0ALH2""","""Thu Jun 21 11:00:29 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:26 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:26 CDT 2018""","""1.7648333333333332""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
27,"""one_slider""",0.73,NA,6,"""prime""","""mail""","""english and vietnamese""","""2""","""Male""","""32""","""no""","""perception of a hit about language""","""Yes""","""0.4""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",27,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""34S6N1K2ZWIH9HNDTRXGFLDWV0ALH2""","""Thu Jun 21 11:00:29 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:26 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:26 CDT 2018""","""1.7648333333333332""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
27,"""one_slider""",0.73,NA,7,"""crit""","""inherit""","""english and vietnamese""","""2""","""Male""","""32""","""no""","""perception of a hit about language""","""Yes""","""0.4""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",27,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:43:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""34S6N1K2ZWIH9HNDTRXGFLDWV0ALH2""","""Thu Jun 21 11:00:29 CDT 2018""","""0""","""90""","""Thu Jun 21 11:02:26 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:42:26 CDT 2018""","""1.7648333333333332""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
