workerid,trial_type,target,response,primetype,error,order,type,id,inference_question,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,feedback,assignments,workerid,creationtime,Answer.time_in_minutes,deadline,viewhit,keywords,assignmentduration,title,assignmentapprovaltime,Answer.catch_trials,reject,assignmentstatus,hitlifetime,numpending,description,assignmentid,assignmentaccepttime,numavailable,numcomplete,assignmentsubmittime,annotation,reviewstatus,autoapprovaltime,hitstatus,autoapprovaldelay,hittypeid,assignmentrejecttime,Answer.list,reward,hitid
52,"""practice_trial""","""na""",0.99,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""2""","""Male""","""51""","""Nope""","""meanings in English language""","""Yes""",""".15""","""3""","""Windows""",819,1024,"""Mozilla""","""""","""160""",52,"""Thu Aug 02 13:07:44 CDT 2018""","""0.87135""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3RGU30DZTB7X650OH31GRB91IESJM6""","""Thu Aug 02 13:25:01 CDT 2018""","""0""","""0""","""Thu Aug 02 13:26:03 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:06:03 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list3\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
52,"""one_slider""","""some""",0.99,"""notall""",NA,3,"""crit""","""girls""","""upperbounded""","""English""","""2""","""Male""","""51""","""Nope""","""meanings in English language""","""Yes""",""".15""","""3""","""Windows""",819,1024,"""Mozilla""","""""","""160""",52,"""Thu Aug 02 13:07:44 CDT 2018""","""0.87135""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3RGU30DZTB7X650OH31GRB91IESJM6""","""Thu Aug 02 13:25:01 CDT 2018""","""0""","""0""","""Thu Aug 02 13:26:03 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:06:03 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list3\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
53,"""practice_trial""","""na""",0.37,"""na""",false,1,"""filler""","""low_right""",NA,"""English""","""1""","""Female""","""33""","""""","""""","""Yes""","""0.10""","""3""","""Windows""",768,1360,"""Chrome""","""""","""160""",53,"""Thu Aug 02 13:07:44 CDT 2018""","""2.5625""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3STRJBFXOXQWUKWQ8L24E446RBOKT7""","""Thu Aug 02 13:23:35 CDT 2018""","""0""","""0""","""Thu Aug 02 13:26:24 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:06:24 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
53,"""practice_trial""","""na""",1,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""1""","""Female""","""33""","""""","""""","""Yes""","""0.10""","""3""","""Windows""",768,1360,"""Chrome""","""""","""160""",53,"""Thu Aug 02 13:07:44 CDT 2018""","""2.5625""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3STRJBFXOXQWUKWQ8L24E446RBOKT7""","""Thu Aug 02 13:23:35 CDT 2018""","""0""","""0""","""Thu Aug 02 13:26:24 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:06:24 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
53,"""one_slider""","""some""",1,"""none""",NA,3,"""crit""","""girls""","""upperbounded""","""English""","""1""","""Female""","""33""","""""","""""","""Yes""","""0.10""","""3""","""Windows""",768,1360,"""Chrome""","""""","""160""",53,"""Thu Aug 02 13:07:44 CDT 2018""","""2.5625""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3STRJBFXOXQWUKWQ8L24E446RBOKT7""","""Thu Aug 02 13:23:35 CDT 2018""","""0""","""0""","""Thu Aug 02 13:26:24 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:06:24 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
54,"""practice_trial""","""na""",0.19,"""na""",false,1,"""filler""","""low_right""",NA,"""English""","""1""","""Male""","""30""","""""","""Clarity in English sentences. ""","""Yes""",""".15""","""2""","""Windows""",768,1366,"""Chrome""","""""","""160""",54,"""Thu Aug 02 13:07:44 CDT 2018""","""1.8604""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3FTOP5WARGN03RTHSYEITE2OFBRJ0V""","""Thu Aug 02 13:24:37 CDT 2018""","""0""","""0""","""Thu Aug 02 13:26:36 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:06:36 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list1\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
54,"""practice_trial""","""na""",1,"""na""",true,2,"""filler""","""high_right""",NA,"""English""","""1""","""Male""","""30""","""""","""Clarity in English sentences. ""","""Yes""",""".15""","""2""","""Windows""",768,1366,"""Chrome""","""""","""160""",54,"""Thu Aug 02 13:07:44 CDT 2018""","""1.8604""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3FTOP5WARGN03RTHSYEITE2OFBRJ0V""","""Thu Aug 02 13:24:37 CDT 2018""","""0""","""0""","""Thu Aug 02 13:26:36 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:06:36 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list1\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
54,"""one_slider""","""some""",1,"""only""",NA,3,"""crit""","""girls""","""upperbounded""","""English""","""1""","""Male""","""30""","""""","""Clarity in English sentences. ""","""Yes""",""".15""","""2""","""Windows""",768,1366,"""Chrome""","""""","""160""",54,"""Thu Aug 02 13:07:44 CDT 2018""","""1.8604""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3FTOP5WARGN03RTHSYEITE2OFBRJ0V""","""Thu Aug 02 13:24:37 CDT 2018""","""0""","""0""","""Thu Aug 02 13:26:36 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:06:36 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list1\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
55,"""practice_trial""","""na""",0,"""na""",true,1,"""filler""","""low_right""",NA,"""English""","""2""","""Female""","""23""","""no""","""Im not sure.""","""Yes""","""15""","""1""","""Windows""",768,1366,"""Chrome""","""""","""160""",55,"""Thu Aug 02 13:07:44 CDT 2018""","""2.32805""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3TU5ZICBRE0Z732XISB6JUKSC4W8QZ""","""Thu Aug 02 13:25:06 CDT 2018""","""0""","""0""","""Thu Aug 02 13:27:38 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:07:38 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
55,"""practice_trial""","""na""",0.99,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""2""","""Female""","""23""","""no""","""Im not sure.""","""Yes""","""15""","""1""","""Windows""",768,1366,"""Chrome""","""""","""160""",55,"""Thu Aug 02 13:07:44 CDT 2018""","""2.32805""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3TU5ZICBRE0Z732XISB6JUKSC4W8QZ""","""Thu Aug 02 13:25:06 CDT 2018""","""0""","""0""","""Thu Aug 02 13:27:38 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:07:38 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
55,"""one_slider""","""some""",0.95,"""none""",NA,3,"""crit""","""girls""","""upperbounded""","""English""","""2""","""Female""","""23""","""no""","""Im not sure.""","""Yes""","""15""","""1""","""Windows""",768,1366,"""Chrome""","""""","""160""",55,"""Thu Aug 02 13:07:44 CDT 2018""","""2.32805""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3TU5ZICBRE0Z732XISB6JUKSC4W8QZ""","""Thu Aug 02 13:25:06 CDT 2018""","""0""","""0""","""Thu Aug 02 13:27:38 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:07:38 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
56,"""practice_trial""","""na""",0,"""na""",false,1,"""filler""","""low_right""",NA,"""english ""","""1""","""Female""","""30""","""""","""""","""No""",""".50""","""3""","""Mac""",1080,1920,"""Chrome""","""""","""160""",56,"""Thu Aug 02 13:07:44 CDT 2018""","""2.0711333333333335""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""35L9RVQFCPHKS7A725PH68AGI8RUH4""","""Thu Aug 02 13:25:45 CDT 2018""","""0""","""0""","""Thu Aug 02 13:28:05 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:08:05 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list1\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
56,"""practice_trial""","""na""",0.88,"""na""",true,2,"""filler""","""high_right""",NA,"""english ""","""1""","""Female""","""30""","""""","""""","""No""",""".50""","""3""","""Mac""",1080,1920,"""Chrome""","""""","""160""",56,"""Thu Aug 02 13:07:44 CDT 2018""","""2.0711333333333335""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""35L9RVQFCPHKS7A725PH68AGI8RUH4""","""Thu Aug 02 13:25:45 CDT 2018""","""0""","""0""","""Thu Aug 02 13:28:05 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:08:05 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list1\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
56,"""one_slider""","""some""",0.04,"""only""",NA,3,"""crit""","""girls""","""upperbounded""","""english ""","""1""","""Female""","""30""","""""","""""","""No""",""".50""","""3""","""Mac""",1080,1920,"""Chrome""","""""","""160""",56,"""Thu Aug 02 13:07:44 CDT 2018""","""2.0711333333333335""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""35L9RVQFCPHKS7A725PH68AGI8RUH4""","""Thu Aug 02 13:25:45 CDT 2018""","""0""","""0""","""Thu Aug 02 13:28:05 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:08:05 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list1\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
57,"""practice_trial""","""na""",0.13,"""na""",false,1,"""filler""","""low_right""",NA,"""english""","""2""","""Female""","""23""","""""","""Seeing what people think""","""No""",""".25""","""2""","""Windows""",1080,1920,"""Chrome""","""""","""160""",57,"""Thu Aug 02 13:07:44 CDT 2018""","""0.7609333333333334""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3KMS4QQVK3PMBFEPD1XFX0P502HFKV""","""Thu Aug 02 13:27:08 CDT 2018""","""0""","""0""","""Thu Aug 02 13:28:15 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:08:15 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
57,"""practice_trial""","""na""",0.91,"""na""",false,2,"""filler""","""high_right""",NA,"""english""","""2""","""Female""","""23""","""""","""Seeing what people think""","""No""",""".25""","""2""","""Windows""",1080,1920,"""Chrome""","""""","""160""",57,"""Thu Aug 02 13:07:44 CDT 2018""","""0.7609333333333334""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3KMS4QQVK3PMBFEPD1XFX0P502HFKV""","""Thu Aug 02 13:27:08 CDT 2018""","""0""","""0""","""Thu Aug 02 13:28:15 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:08:15 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
57,"""one_slider""","""some""",0.65,"""only""",NA,3,"""crit""","""girls""","""lowerbounded""","""english""","""2""","""Female""","""23""","""""","""Seeing what people think""","""No""",""".25""","""2""","""Windows""",1080,1920,"""Chrome""","""""","""160""",57,"""Thu Aug 02 13:07:44 CDT 2018""","""0.7609333333333334""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3KMS4QQVK3PMBFEPD1XFX0P502HFKV""","""Thu Aug 02 13:27:08 CDT 2018""","""0""","""0""","""Thu Aug 02 13:28:15 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:08:15 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
58,"""practice_trial""","""na""",0.08,"""na""",false,1,"""filler""","""low_right""",NA,"""English""","""1""","""Male""","""67""","""no""","""I can never figure this out.""","""Yes""",""".20""","""2""","""Windows""",1080,1920,"""Firefox""","""""","""160""",58,"""Thu Aug 02 13:07:44 CDT 2018""","""2.193033333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3HUTX6F6VVML0CNSNYA1KYCPB3M2OI""","""Thu Aug 02 13:26:34 CDT 2018""","""0""","""0""","""Thu Aug 02 13:28:53 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:08:53 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
58,"""practice_trial""","""na""",0.99,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""1""","""Male""","""67""","""no""","""I can never figure this out.""","""Yes""",""".20""","""2""","""Windows""",1080,1920,"""Firefox""","""""","""160""",58,"""Thu Aug 02 13:07:44 CDT 2018""","""2.193033333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3HUTX6F6VVML0CNSNYA1KYCPB3M2OI""","""Thu Aug 02 13:26:34 CDT 2018""","""0""","""0""","""Thu Aug 02 13:28:53 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:08:53 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
58,"""one_slider""","""some""",0.82,"""none""",NA,3,"""crit""","""girls""","""upperbounded""","""English""","""1""","""Male""","""67""","""no""","""I can never figure this out.""","""Yes""",""".20""","""2""","""Windows""",1080,1920,"""Firefox""","""""","""160""",58,"""Thu Aug 02 13:07:44 CDT 2018""","""2.193033333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3HUTX6F6VVML0CNSNYA1KYCPB3M2OI""","""Thu Aug 02 13:26:34 CDT 2018""","""0""","""0""","""Thu Aug 02 13:28:53 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:08:53 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
