"","workerid","trial_type","type","response","id","language","enjoyment","gender","age","problems","comments","asses","fairprice","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.catch_trials","Answer.condition","Answer.time_in_minutes"
"128",18,"""one_slider""","""prime""",0,3,"""English""","""1""","""Female""","""47""","""No""","""""","""Yes""","""$.20""","""2""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""35USIKEBNSFR0S6H9LMRVMSVGEHN6B""",18,"""Approved""","""Fri May 18 22:20:00 PDT 2018""","""Fri May 18 05:34:43 PDT 2018""","""Fri May 18 05:40:00 PDT 2018""","""Fri May 18 22:20:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""4.981733333333334"""
"129",18,"""one_slider""","""filler""",0.4,1,"""English""","""1""","""Female""","""47""","""No""","""""","""Yes""","""$.20""","""2""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""35USIKEBNSFR0S6H9LMRVMSVGEHN6B""",18,"""Approved""","""Fri May 18 22:20:00 PDT 2018""","""Fri May 18 05:34:43 PDT 2018""","""Fri May 18 05:40:00 PDT 2018""","""Fri May 18 22:20:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""4.981733333333334"""
"130",18,"""one_slider""","""prime""",0,1,"""English""","""1""","""Female""","""47""","""No""","""""","""Yes""","""$.20""","""2""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""35USIKEBNSFR0S6H9LMRVMSVGEHN6B""",18,"""Approved""","""Fri May 18 22:20:00 PDT 2018""","""Fri May 18 05:34:43 PDT 2018""","""Fri May 18 05:40:00 PDT 2018""","""Fri May 18 22:20:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""4.981733333333334"""
"131",18,"""one_slider""","""prime""",0.02,2,"""English""","""1""","""Female""","""47""","""No""","""""","""Yes""","""$.20""","""2""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""35USIKEBNSFR0S6H9LMRVMSVGEHN6B""",18,"""Approved""","""Fri May 18 22:20:00 PDT 2018""","""Fri May 18 05:34:43 PDT 2018""","""Fri May 18 05:40:00 PDT 2018""","""Fri May 18 22:20:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""4.981733333333334"""
"132",18,"""one_slider""","""filler""",0.48,2,"""English""","""1""","""Female""","""47""","""No""","""""","""Yes""","""$.20""","""2""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""35USIKEBNSFR0S6H9LMRVMSVGEHN6B""",18,"""Approved""","""Fri May 18 22:20:00 PDT 2018""","""Fri May 18 05:34:43 PDT 2018""","""Fri May 18 05:40:00 PDT 2018""","""Fri May 18 22:20:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""4.981733333333334"""
"133",18,"""one_slider""","""crit""",0.85,1,"""English""","""1""","""Female""","""47""","""No""","""""","""Yes""","""$.20""","""2""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""35USIKEBNSFR0S6H9LMRVMSVGEHN6B""",18,"""Approved""","""Fri May 18 22:20:00 PDT 2018""","""Fri May 18 05:34:43 PDT 2018""","""Fri May 18 05:40:00 PDT 2018""","""Fri May 18 22:20:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""4.981733333333334"""
"134",19,"""one_slider""","""filler""",0.08,1,"""English""","""1""","""Male""","""65""","""no""","""Language skills""","""Yes""",""".20""","""3""","""Mac""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3X3OR7WPZ0ZOG6MKQN3A28KXHE8L8U""",19,"""Approved""","""Fri May 18 22:20:09 PDT 2018""","""Fri May 18 05:37:03 PDT 2018""","""Fri May 18 05:40:09 PDT 2018""","""Fri May 18 22:20:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.6938166666666667"""
"135",19,"""one_slider""","""prime""",0.09,1,"""English""","""1""","""Male""","""65""","""no""","""Language skills""","""Yes""",""".20""","""3""","""Mac""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3X3OR7WPZ0ZOG6MKQN3A28KXHE8L8U""",19,"""Approved""","""Fri May 18 22:20:09 PDT 2018""","""Fri May 18 05:37:03 PDT 2018""","""Fri May 18 05:40:09 PDT 2018""","""Fri May 18 22:20:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.6938166666666667"""
"136",19,"""one_slider""","""prime""",0.05,2,"""English""","""1""","""Male""","""65""","""no""","""Language skills""","""Yes""",""".20""","""3""","""Mac""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3X3OR7WPZ0ZOG6MKQN3A28KXHE8L8U""",19,"""Approved""","""Fri May 18 22:20:09 PDT 2018""","""Fri May 18 05:37:03 PDT 2018""","""Fri May 18 05:40:09 PDT 2018""","""Fri May 18 22:20:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.6938166666666667"""
"137",19,"""one_slider""","""prime""",0.03,3,"""English""","""1""","""Male""","""65""","""no""","""Language skills""","""Yes""",""".20""","""3""","""Mac""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3X3OR7WPZ0ZOG6MKQN3A28KXHE8L8U""",19,"""Approved""","""Fri May 18 22:20:09 PDT 2018""","""Fri May 18 05:37:03 PDT 2018""","""Fri May 18 05:40:09 PDT 2018""","""Fri May 18 22:20:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.6938166666666667"""
"138",19,"""one_slider""","""filler""",0.95,2,"""English""","""1""","""Male""","""65""","""no""","""Language skills""","""Yes""",""".20""","""3""","""Mac""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3X3OR7WPZ0ZOG6MKQN3A28KXHE8L8U""",19,"""Approved""","""Fri May 18 22:20:09 PDT 2018""","""Fri May 18 05:37:03 PDT 2018""","""Fri May 18 05:40:09 PDT 2018""","""Fri May 18 22:20:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.6938166666666667"""
"139",19,"""one_slider""","""prime""",0.05,4,"""English""","""1""","""Male""","""65""","""no""","""Language skills""","""Yes""",""".20""","""3""","""Mac""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3X3OR7WPZ0ZOG6MKQN3A28KXHE8L8U""",19,"""Approved""","""Fri May 18 22:20:09 PDT 2018""","""Fri May 18 05:37:03 PDT 2018""","""Fri May 18 05:40:09 PDT 2018""","""Fri May 18 22:20:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.6938166666666667"""
"140",19,"""one_slider""","""crit""",0.93,1,"""English""","""1""","""Male""","""65""","""no""","""Language skills""","""Yes""",""".20""","""3""","""Mac""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3X3OR7WPZ0ZOG6MKQN3A28KXHE8L8U""",19,"""Approved""","""Fri May 18 22:20:09 PDT 2018""","""Fri May 18 05:37:03 PDT 2018""","""Fri May 18 05:40:09 PDT 2018""","""Fri May 18 22:20:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.6938166666666667"""
"141",20,"""one_slider""","""filler""",0.93,2,"""english""","""1""","""Female""","""54""","""""","""comprehension""","""Yes""",""".30""","""2""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3RXCAC0YISO8UE8JFW6UPGFPLXM8GB""",20,"""Approved""","""Fri May 18 22:21:06 PDT 2018""","""Fri May 18 05:36:33 PDT 2018""","""Fri May 18 05:41:06 PDT 2018""","""Fri May 18 22:21:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""4.4439"""
"142",20,"""one_slider""","""prime""",0.94,4,"""english""","""1""","""Female""","""54""","""""","""comprehension""","""Yes""",""".30""","""2""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3RXCAC0YISO8UE8JFW6UPGFPLXM8GB""",20,"""Approved""","""Fri May 18 22:21:06 PDT 2018""","""Fri May 18 05:36:33 PDT 2018""","""Fri May 18 05:41:06 PDT 2018""","""Fri May 18 22:21:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""4.4439"""
"143",20,"""one_slider""","""filler""",0.47,1,"""english""","""1""","""Female""","""54""","""""","""comprehension""","""Yes""",""".30""","""2""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3RXCAC0YISO8UE8JFW6UPGFPLXM8GB""",20,"""Approved""","""Fri May 18 22:21:06 PDT 2018""","""Fri May 18 05:36:33 PDT 2018""","""Fri May 18 05:41:06 PDT 2018""","""Fri May 18 22:21:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""4.4439"""
"144",20,"""one_slider""","""prime""",0.96,3,"""english""","""1""","""Female""","""54""","""""","""comprehension""","""Yes""",""".30""","""2""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3RXCAC0YISO8UE8JFW6UPGFPLXM8GB""",20,"""Approved""","""Fri May 18 22:21:06 PDT 2018""","""Fri May 18 05:36:33 PDT 2018""","""Fri May 18 05:41:06 PDT 2018""","""Fri May 18 22:21:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""4.4439"""
"145",20,"""one_slider""","""prime""",0.93,1,"""english""","""1""","""Female""","""54""","""""","""comprehension""","""Yes""",""".30""","""2""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3RXCAC0YISO8UE8JFW6UPGFPLXM8GB""",20,"""Approved""","""Fri May 18 22:21:06 PDT 2018""","""Fri May 18 05:36:33 PDT 2018""","""Fri May 18 05:41:06 PDT 2018""","""Fri May 18 22:21:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""4.4439"""
"146",20,"""one_slider""","""prime""",0.91,2,"""english""","""1""","""Female""","""54""","""""","""comprehension""","""Yes""",""".30""","""2""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3RXCAC0YISO8UE8JFW6UPGFPLXM8GB""",20,"""Approved""","""Fri May 18 22:21:06 PDT 2018""","""Fri May 18 05:36:33 PDT 2018""","""Fri May 18 05:41:06 PDT 2018""","""Fri May 18 22:21:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""4.4439"""
"147",20,"""one_slider""","""crit""",0.22,1,"""english""","""1""","""Female""","""54""","""""","""comprehension""","""Yes""",""".30""","""2""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3RXCAC0YISO8UE8JFW6UPGFPLXM8GB""",20,"""Approved""","""Fri May 18 22:21:06 PDT 2018""","""Fri May 18 05:36:33 PDT 2018""","""Fri May 18 05:41:06 PDT 2018""","""Fri May 18 22:21:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""4.4439"""
"148",21,"""one_slider""","""prime""",0.9,4,"""English""","""2""","""Male""","""47""","""no""","""Actual perceptions on use of \""or\"".""","""Yes""","""no""","""4""","""Linux""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3X87C8JFV7AHQNH6WQHB0LJS3E2QSO""",21,"""Approved""","""Fri May 18 22:21:27 PDT 2018""","""Fri May 18 05:38:15 PDT 2018""","""Fri May 18 05:41:27 PDT 2018""","""Fri May 18 22:21:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.775183333333333"""
